sgRNA	gene	counts	control mean	control stdev	fold change	p-value	significant
sgAKAP5_3	AKAP5	3207.46813476	3410.79095403	914.272573092	0.940388366801	0.554546718429	False
sgAKAP5_5	AKAP5	3937.52618036	4200.00228169	1125.39130781	0.93750572411	0.559027635312	False
sgPLS3_4	PLS3	3279.27712285	3512.59654589	941.506184817	0.933576367228	0.564917912643	False
sgPLS3_2	PLS3	6519.92971423	7020.07274792	1879.77631045	0.928755291911	0.572616557513	False
sgMYO1E_4	MYO1E	6364.88758085	6857.46165645	1836.27692598	0.928169620148	0.57350652052	False
sgSHC4_2	SHC4	9779.62256761	10539.8197248	2821.32831999	0.927873798885	0.573931422317	False
sgSRGAP3_1	SRGAP3	9321.02425729	10075.2949837	2697.06536511	0.925136611124	0.578043917993	False
sgCAMK1_3	CAMK1	4627.32767203	5006.0543639	1341.01492828	0.92434626867	0.579196610913	False
sgSRGAP3_4	SRGAP3	6294.71061522	6822.15155737	1826.8312751	0.922687008972	0.581888580152	False
sgNTRK1_1	NTRK1	3836.88479553	4158.64790085	1114.32876779	0.922627951923	0.58199614146	False
sgXCL2_1	XCL2	7781.48307321	8493.15180331	2273.833231	0.916206757329	0.591813128267	False
sgNDFIP2_1	NDFIP2	5987.89039337	6588.09602488	1764.2200973	0.908895433636	0.603086456882	False
sgSH3BGRL2_2	SH3BGRL2	4787.80988026	5314.58691217	1423.54915953	0.900880907469	0.615306105809	False
INTERGENIC47459	Intergenic	5916.08140528	6573.57189797	1760.33481118	0.899979721391	0.616534039856	False
sgSLC29A1_3	SLC29A1	2677.06083636	2990.13133	801.743538946	0.895298748085	0.62334425869	False
sgNDFIP2_3	NDFIP2	3047.52993401	3406.19933697	913.044287671	0.894700994429	0.624535997606	False
INTERGENIC30558	Intergenic	3077.9943532	3443.20825475	922.944397505	0.893932090501	0.6259141315	False
sgSH3BGRL2_1	SH3BGRL2	6772.89319501	7669.92504776	2053.61545803	0.883045551663	0.642473988151	False
sgDUSP4_5	DUSP4	2969.19285609	3369.19173612	903.144529673	0.881277495804	0.644722923711	False
sgPDE7B_3	PDE7B	12939.2180436	14689.723161	3931.45051734	0.880834710211	0.645786082598	False
sgATP9A_3	ATP9A	2018.26777136	2292.97985277	615.25101919	0.88019428907	0.646166471726	False
sgGEM_1	GEM	7124.86603816	8098.50473239	2168.26292881	0.879775498514	0.647412161805	False
sgFAM3C_3	FAM3C	8367.92314262	9630.7064476	2578.13545348	0.86887947298	0.663799068439	False
sgSLC29A1_1	SLC29A1	3054.05802384	3530.6813502	946.343979048	0.865005283942	0.669075387876	False
sgRYR1_1	RYR1	3846.67693027	4446.04593349	1191.20942538	0.865190550843	0.66912667918	False
sgPTPN22_1	PTPN22	7359.87727191	8584.98506853	2298.39914337	0.857296455749	0.680989384501	False
sgSPRY1_5	SPRY1	5674.5420817	6643.32853772	1778.99510687	0.854171527041	0.685487789892	False
sgLAMP1_1	LAMP1	3457.71157811	4083.1609196	1094.13555567	0.846822264955	0.696165081112	False
sgPHLDA1_4	PHLDA1	6643.41941345	7858.92611423	2104.17430457	0.845334250111	0.698423592983	False
sgMYO1E_1	MYO1E	6860.47840018	8140.68500981	2179.54638948	0.842739694745	0.702207582599	False
sgNDFIP2_5	NDFIP2	4653.44003133	5522.63379375	1479.20289223	0.842612457229	0.702287469049	False
INTERGENIC9892	Intergenic	3320.62169175	3971.71144061	1064.32216158	0.836068214271	0.711663303007	False
sgP2RY1_5	P2RY1	6663.00368293	7978.52735102	2136.16830648	0.835116982093	0.7131011143	False
sgPLS3_3	PLS3	6952.95967273	8367.99383665	2240.35277419	0.830899234447	0.719300041881	False
sgPTPN22_5	PTPN22	1803.92882206	2174.95809486	583.679395436	0.829408541858	0.721046780474	False
sgSHC4_4	SHC4	3503.95221438	4277.21470443	1146.04608408	0.819213543513	0.735631472298	False
INTERGENIC22544	Intergenic	7212.99525081	8873.6079794	2375.60738617	0.812859354116	0.744579694372	False
sgLAMP1_4	LAMP1	6702.17222189	8271.9463089	2214.65952255	0.810229173596	0.748046756355	False
sgGEM_5	GEM	3644.30614565	4556.38823326	1220.72663368	0.79982344767	0.761960927667	False
INTERGENIC53513	Intergenic	3677.49060227	4640.13109771	1243.12833687	0.792540237513	0.771696917371	False
INTERGENIC27867	Intergenic	7439.84637229	9448.80593399	2529.47605134	0.787384821348	0.778706375421	False
sgSRGAP3_2	SRGAP3	4044.69565501	5150.15029186	1379.56141893	0.785354878168	0.781171036854	False
INTERGENIC17236	Intergenic	5625.03740051	7189.49244682	1925.09703477	0.782397010932	0.784959676057	False
sgP2RY1_3	P2RY1	9179.58231105	11865.6816769	3176.00376278	0.773624521625	0.796296912367	False
sgFAM3C_1	FAM3C	3218.89229196	4177.91929616	1119.48397938	0.770453439567	0.800057194151	False
sgLAT_4	LAT	5889.42503849	7675.96920929	2055.23230519	0.767254906568	0.804103839673	False
sgRYR1_5	RYR1	5120.19845393	6770.3646285	1812.97797914	0.756266277355	0.817342398703	False
INTERGENIC44800	Intergenic	6387.19188776	8445.70848528	2261.14187784	0.756264782154	0.817413106126	False
sgNTRK1_5	NTRK1	1819.70503914	2418.96966512	648.954135265	0.752264513846	0.82169294018	False
sgSPRY1_4	SPRY1	3134.5711317	4195.56313493	1124.20380997	0.747115710309	0.827970487469	False
INTERGENIC25153	Intergenic	3979.41475675	5336.66077113	1429.45404343	0.745675044267	0.829697599793	False
sgAKAP5_4	AKAP5	2636.26027494	3571.32530393	957.216481461	0.738174221217	0.837968526752	False
sgSHC4_1	SHC4	2557.92319702	3569.71103952	956.784656018	0.716563096761	0.861423881426	False
sgSPRY1_3	SPRY1	2620.48405786	3670.87010882	983.84531435	0.713859107018	0.864085618303	False
sgGEM_3	GEM	1996.50747194	2814.9023946	754.868698456	0.709263481309	0.868565979246	False
sgPDE7B_5	PDE7B	3669.33048999	5256.31037396	1407.95985105	0.698081016709	0.87977672375	False
sgXCL2_3	XCL2	7585.09637093	10900.0039298	2917.67959879	0.695880150116	0.882052382837	False
sgSH3BGRL2_4	SH3BGRL2	4912.38759445	7061.99093532	1890.98966194	0.695609444906	0.882227419766	False
sgDUSP4_1	DUSP4	5067.42972783	7313.77487668	1958.34328458	0.692861048265	0.884811108129	False
sgSHC4_5	SHC4	3477.29584759	5057.33578576	1354.73300422	0.687574643033	0.889508993296	False
sgMYO1E_5	MYO1E	4225.30614021	6197.12199238	1659.63232813	0.681817486473	0.894726981221	False
sgPDE7B_1	PDE7B	3516.46438655	5160.82062713	1382.41579499	0.68137698258	0.895072320527	False
sgSLC29A1_2	SLC29A1	3709.58704392	5611.95535855	1503.09692148	0.661015066392	0.912072151225	False
sgPTPN22_3	PTPN22	3089.96251788	4683.22217295	1254.65544971	0.659794133989	0.913029572421	False
sgNTRK1_2	NTRK1	2611.23593061	3994.72283609	1070.47784602	0.653671365387	0.917540735379	False
sgLAT_1	LAT	4347.70782446	6672.6466999	1786.83788101	0.651571710597	0.919371552845	False
sgATP9A_1	ATP9A	4254.68254443	6922.90293784	1853.78283812	0.614580701569	0.943966540512	False
sgZAP70_2	ZAP70	4146.42505481	7121.22746577	1906.83576772	0.582262689226	0.960769204679	False
sgLAMP1_2	LAMP1	2789.67038586	4882.93326456	1308.07932338	0.571310365044	0.965488912456	False
sgPHEX_2	PHEX	2561.73124942	4603.92391409	1233.44270483	0.556423454693	0.971290772641	False
sgLAMP1_3	LAMP1	4276.98685134	8011.77429795	2145.06205127	0.533837660958	0.978781300964	False
INTERGENIC7310	Intergenic	3231.94847161	6475.65945508	1734.14267852	0.499091790424	0.987202497404	False
sgZAP70_4	ZAP70	2415.9372433	5873.43900678	1573.04528903	0.411332652048	0.997405519473	False
sgZAP70_1	ZAP70	2147.74155292	5462.20864677	1463.03881961	0.393200203766	0.998257046564	False
sgMS4A6A_4	MS4A6A	1540.08519157	4213.76988293	1129.07422202	0.365488679818	0.999097481214	False
sgZAP70_5	ZAP70	2707.52525555	7882.74061719	2110.54481776	0.343475116972	0.999505663423	False
sgLAMP1_5	LAMP1	2204.31833142	7380.13071927	1976.09384591	0.298682830328	0.99987506087	False
