avg.exp	pct.exp	features.plot	id	avg.exp.scaled
18.6647803425878	99.609375	Nkg7	Tex-early-prolif	-0.514590786828657
10.1841223194822	83.984375	Gzmb	Tex-early-prolif	-0.0847478367464086
0.925432279118931	21.484375	Gzmc	Tex-early-prolif	-0.493188212227786
4.60301428603684	89.84375	Prf1	Tex-early-prolif	0.151394374338041
4.33748426625256	97.65625	Cxcr6	Tex-early-prolif	-0.28762997323858
0.244271768691166	33.59375	Cxcr3	Tex-early-prolif	-0.608354710677959
12.1701189229489	89.84375	Ly6c2	Tex-early-prolif	-0.257039348453486
9.51058704022311	93.359375	Mki67	Tex-early-prolif	2.5
1.95559190324189	76.171875	Ccnb2	Tex-early-prolif	1.00611038346846
2.07456704010044	87.109375	Nme1	Tex-early-prolif	-0.538057598129356
0.0134317390223563	2.34375	Tcf7	Tex-early-prolif	-0.457675008006553
0.132089787908838	16.796875	Bach2	Tex-early-prolif	-0.367666535692101
0.248973193433198	37.890625	Batf	Tex-early-prolif	-1.66759471109825
0.0313207348399772	2.734375	Slamf6	Tex-early-prolif	-0.50186091615571
0.0548325402194538	8.203125	Lef1	Tex-early-prolif	-0.410840447233169
0.0309617804583307	3.515625	Ccr7	Tex-early-prolif	-0.444722779393679
0.396278610867448	29.0697674418605	Tox	Tnaive-like	-1.26176019957898
0.809274364188286	40.6976744186046	Lag3	Tnaive-like	-1.65324281558927
0.324229078195303	16.2790697674419	Havcr2	Tnaive-like	-1.63567216855958
20.3123827756237	100	Nkg7	Tnaive-like	-0.23220343929463
5.53669222443295	53.4883720930233	Gzmb	Tnaive-like	-0.714393721397565
0.0798112284329972	5.81395348837209	Gzmc	Tnaive-like	-0.824669465955768
0.734439046024992	36.046511627907	Prf1	Tnaive-like	-1.19726509370847
3.02355851969408	72.0930232558139	Cxcr6	Tnaive-like	-0.941029729119808
1.90994946569138	73.2558139534884	Cxcr3	Tnaive-like	2.47682349779714
16.5606706285995	76.7441860465116	Ly6c2	Tnaive-like	0.196609203192404
0.382404843155913	22.093023255814	Mki67	Tnaive-like	-0.538337323809463
0.0295700579952002	3.48837209302326	Ccnb2	Tnaive-like	-0.587889625461227
1.67494682356386	66.2790697674419	Nme1	Tnaive-like	-0.883795299269029
2.06099676634359	65.1162790697674	Tcf7	Tnaive-like	2.5
0.126162104056926	10.4651162790698	Bach2	Tnaive-like	-0.407648448831339
0.420645519586863	29.0697674418605	Batf	Tnaive-like	-0.11563316888739
1.55383727506904	53.4883720930233	Slamf6	Tnaive-like	2.4078135551795
0.323612598077338	19.7674418604651	Lef1	Tnaive-like	2.43325742603713
0.276617369739206	12.7906976744186	Ccr7	Tnaive-like	0.0770553084643824
0.754902779180651	52.1739130434783	Tox	Tcytokine	-0.613000584037281
1.9890505368257	78.2608695652174	Lag3	Tcytokine	-0.78247365333938
0.903609070588062	43.4782608695652	Havcr2	Tcytokine	-0.417088305733286
12.8662470746011	100	Nkg7	Tcytokine	-1.50841817886367
5.84261317892247	69.5652173913043	Gzmb	Tcytokine	-0.672946756928305
1.66947565430547	8.69565217391304	Gzmc	Tcytokine	-0.201525143250526
2.03917916047097	65.2173913043478	Prf1	Tcytokine	-0.742407685097682
2.26681436786292	52.1739130434783	Cxcr6	Tcytokine	-1.31734965843555
0.255567960132761	26.0869565217391	Cxcr3	Tcytokine	-0.587431837221026
4.63777825484824	73.9130434782609	Ly6c2	Tcytokine	-1.03530952124057
0.0935041476523304	13.0434782608696	Mki67	Tcytokine	-0.637066418303412
0.047279535525843	4.34782608695652	Ccnb2	Tcytokine	-0.573233038148029
5.29941033308786	100	Nme1	Tcytokine	2.25196618073795
0.106420244614124	13.0434782608696	Tcf7	Tcytokine	-0.321466719821366
0.214548659524003	21.7391304347826	Bach2	Tcytokine	0.188514179211129
0.56519010166101	34.7826086956522	Batf	Tcytokine	1.19108665917168
0.674463738760733	30.4347826086957	Slamf6	Tcytokine	0.727246768706961
0.137515978969986	13.0434782608696	Lef1	Tcytokine	0.464074880113784
0.155373405860904	17.3913043478261	Ccr7	Tcytokine	-0.180469642716027
